"price.open","price.high","price.low","price.close","volume","price.adjusted","ref.date","ticker","ret.adjusted.prices","ret.closing.prices"
5791.299805,5791.700195,5576.399902,5597.700195,1375971300,5597.700195,2020-04-15,"^FTSE",-0.033429388309832,-0.033429388309832
5597.700195,5657.600098,5577.799805,5628.399902,1073687700,5628.399902,2020-04-16,"^FTSE",0.00548434284269494,0.00548434284269494
5628.399902,5839.299805,5628.399902,5787,1204085900,5787,2020-04-17,"^FTSE",0.0281785411060864,0.0281785411060864
5787,5823.899902,5707.700195,5812.799805,822613800,5812.799805,2020-04-20,"^FTSE",0.00445823483670282,0.00445823483670282
5812.799805,5812.799805,5641,5641,888662400,5641,2020-04-21,"^FTSE",-0.0295554312488489,-0.0295554312488489
5641,5777.100098,5641,5770.600098,866999300,5770.600098,2020-04-22,"^FTSE",0.0229746672575784,0.0229746672575784
5770.600098,5843.600098,5735.899902,5826.600098,882116400,5826.600098,2020-04-23,"^FTSE",0.00970436333292413,0.00970436333292413
5826.600098,5827.200195,5728.799805,5752.200195,808821600,5752.200195,2020-04-24,"^FTSE",-0.0127690079546625,-0.0127690079546625
5752.200195,5855.600098,5752.200195,5846.799805,792246400,5846.799805,2020-04-27,"^FTSE",0.0164458132180845,0.0164458132180845
5846.799805,5977.799805,5835.899902,5958.5,1196850700,5958.5,2020-04-28,"^FTSE",0.0191045013897138,0.0191045013897138
5958.5,6129.600098,5950.799805,6115.299805,1288097400,6115.299805,2020-04-29,"^FTSE",0.0263153150960811,0.0263153150960811
6115.299805,6151.600098,5897.899902,5901.200195,1933348900,5901.200195,2020-04-30,"^FTSE",-0.0350104846576691,-0.0350104846576691
5901.200195,5901.200195,5746.100098,5763.100098,781328900,5763.100098,2020-05-01,"^FTSE",-0.0234020355921852,-0.0234020355921852
5763.100098,5792.899902,5702,5753.799805,1038977200,5753.799805,2020-05-04,"^FTSE",-0.00161376565422278,-0.00161376565422278
5753.799805,5869.5,5753.799805,5849.399902,969041200,5849.399902,2020-05-05,"^FTSE",0.0166151239598091,0.0166151239598091
5849.399902,5897.399902,5839.600098,5853.799805,973242800,5853.799805,2020-05-06,"^FTSE",0.000752197331985283,0.000752197331985283
5853.799805,5941.899902,5853.600098,5936,967707400,5936,2020-05-07,"^FTSE",0.0140421944272486,0.0140421944272486
5936,5999.100098,5898.299805,5939.700195,1041393600,5939.700195,2020-05-11,"^FTSE",0.000623348214285668,0.000623348214285668
5939.700195,6013,5911.399902,5994.799805,939767700,5994.799805,2020-05-12,"^FTSE",0.0092764968249377,0.0092764968249377
5994.799805,5994.799805,5893.399902,5904.100098,1055705500,5904.100098,2020-05-13,"^FTSE",-0.0151297307583734,-0.0151297307583734
5904.100098,5904.100098,5661.100098,5741.5,1152459900,5741.5,2020-05-14,"^FTSE",-0.0275402000814791,-0.0275402000814791
5741.5,5837.899902,5741.5,5799.799805,927433300,5799.799805,2020-05-15,"^FTSE",0.010154106940695,0.010154106940695
5799.799805,6058.200195,5799.600098,6048.600098,930325200,6048.600098,2020-05-18,"^FTSE",0.0428980829278813,0.0428980829278813
6048.600098,6112,5965.100098,6002.200195,1001641500,6002.200195,2020-05-19,"^FTSE",-0.00767118047948678,-0.00767118047948678
6002.200195,6074.5,5961.600098,6067.200195,925383600,6067.200195,2020-05-20,"^FTSE",0.0108293622152336,0.0108293622152336
6067.200195,6093.700195,6004.100098,6015.299805,1135941900,6015.299805,2020-05-21,"^FTSE",-0.00855425704310397,-0.00855425704310397
6015.299805,6015.299805,5888.600098,5993.299805,986007000,5993.299805,2020-05-22,"^FTSE",-0.00365734056708422,-0.00365734056708422
5993.299805,6130.100098,5993.299805,6067.799805,1252539600,6067.799805,2020-05-26,"^FTSE",0.0124305478490909,0.0124305478490909
6067.799805,6168,6067.799805,6144.299805,1559401400,6144.299805,2020-05-27,"^FTSE",0.0126075352612922,0.0126075352612922
6144.299805,6234,6144.299805,6218.799805,1210102000,6218.799805,2020-05-28,"^FTSE",0.0121250593825801,0.0121250593825801
6218.799805,6218.799805,6060.200195,6076.600098,2246313300,6076.600098,2020-05-29,"^FTSE",-0.0228661014116693,-0.0228661014116693
6076.600098,6179.299805,6076.600098,6166.399902,742112200,6166.399902,2020-06-01,"^FTSE",0.0147779683625315,0.0147779683625315
6166.399902,6238.299805,6165.100098,6220.100098,1192259900,6220.100098,2020-06-02,"^FTSE",0.00870851661478889,0.00870851661478889
6220.100098,6394.700195,6220.100098,6382.399902,1232836600,6382.399902,2020-06-03,"^FTSE",0.0260927961677315,0.0260927961677315
6382.399902,6402.600098,6314.600098,6341.399902,1041769100,6341.399902,2020-06-04,"^FTSE",-0.00642391586700042,-0.00642391586700042
6341.399902,6490,6341.399902,6484.299805,1398374600,6484.299805,2020-06-05,"^FTSE",0.0225344411657322,0.0225344411657322
6484.299805,6511.799805,6423.100098,6472.600098,1305560800,6472.600098,2020-06-08,"^FTSE",-0.00180431308727858,-0.00180431308727858
6472.600098,6475,6325.100098,6335.700195,1322614400,6335.700195,2020-06-09,"^FTSE",-0.0211506814768768,-0.0211506814768768
6335.700195,6387.399902,6293.799805,6329.100098,1115769600,6329.100098,2020-06-10,"^FTSE",-0.0010417312683465,-0.0010417312683465
6329.100098,6329.100098,6076.700195,6076.700195,1117426600,6076.700195,2020-06-11,"^FTSE",-0.0398792717909072,-0.0398792717909072
6076.700195,6184.299805,5993.200195,6105.200195,1059920700,6105.200195,2020-06-12,"^FTSE",0.00469004543344931,0.00469004543344931
6105.200195,6105.200195,5952.399902,6064.700195,907815700,6064.700195,2020-06-15,"^FTSE",-0.00663368910214746,-0.00663368910214746
6064.700195,6299,6064.700195,6242.799805,1028926100,6242.799805,2020-06-16,"^FTSE",0.029366597568472,0.029366597568472
6242.799805,6309.700195,6233.200195,6253.299805,863307200,6253.299805,2020-06-17,"^FTSE",0.00168193764464308,0.00168193764464308
6253.299805,6285,6184.899902,6224.100098,782893800,6224.100098,2020-06-18,"^FTSE",-0.00466948777614218,-0.00466948777614218
6224.100098,6319.799805,6224.100098,6292.600098,1685754500,6292.600098,2020-06-19,"^FTSE",0.0110056070631015,0.0110056070631015
6292.600098,6309,6225.5,6244.600098,793214300,6244.600098,2020-06-22,"^FTSE",-0.00762800738207658,-0.00762800738207658
6244.600098,6342.200195,6244.600098,6320.100098,685327800,6320.100098,2020-06-23,"^FTSE",0.0120904459557276,0.0120904459557276
6320.100098,6320.100098,6123.700195,6123.700195,768655700,6123.700195,2020-06-24,"^FTSE",-0.0310754418370922,-0.0310754418370922
6123.700195,6162.399902,6029.299805,6147.100098,813511600,6147.100098,2020-06-25,"^FTSE",0.00382120323576673,0.00382120323576673
6147.100098,6262.100098,6147.100098,6159.299805,698906500,6159.299805,2020-06-26,"^FTSE",0.00198462800434451,0.00198462800434451
6159.299805,6252,6123,6225.799805,720430800,6225.799805,2020-06-29,"^FTSE",0.0107966817828897,0.0107966817828897
6225.799805,6237.5,6147,6169.700195,827284200,6169.700195,2020-06-30,"^FTSE",-0.00901082780640416,-0.00901082780640416
6169.700195,6202,6084.5,6158,724502100,6158,2020-07-01,"^FTSE",-0.00189639603711733,-0.00189639603711733
6158,6258.600098,6158,6240.399902,806189500,6240.399902,2020-07-02,"^FTSE",0.0133809519324457,0.0133809519324457
6240.399902,6262.700195,6137.100098,6157.299805,504568000,6157.299805,2020-07-03,"^FTSE",-0.0133164698264557,-0.0133164698264557
6157.299805,6304.200195,6157.299805,6285.899902,697122600,6285.899902,2020-07-06,"^FTSE",0.0208857942722833,0.0208857942722833
6285.899902,6285.899902,6180,6189.899902,600362300,6189.899902,2020-07-07,"^FTSE",-0.0152722762844911,-0.0152722762844911
6189.899902,6208.399902,6144.5,6156.200195,625796600,6156.200195,2020-07-08,"^FTSE",-0.00544430564848253,-0.00544430564848253
6156.200195,6176.799805,6040.299805,6049.600098,670967000,6049.600098,2020-07-09,"^FTSE",-0.0173158918851567,-0.0173158918851567
6049.600098,6108.200195,6003.200195,6095.399902,685330800,6095.399902,2020-07-10,"^FTSE",0.00757071595776093,0.00757071595776093
6095.399902,6187.299805,6095.399902,6176.200195,614241100,6176.200195,2020-07-13,"^FTSE",0.0132559461723731,0.0132559461723731
6176.200195,6179.799805,6093.200195,6179.799805,717546900,6179.799805,2020-07-14,"^FTSE",0.000582819514644894,0.000582819514644894
6179.799805,6323.600098,6179.799805,6292.700195,747302000,6292.700195,2020-07-15,"^FTSE",0.0182692633357886,0.0182692633357886
6292.700195,6296.799805,6227.299805,6250.700195,521796200,6250.700195,2020-07-16,"^FTSE",-0.00667440028898436,-0.00667440028898436
6250.700195,6293.700195,6230,6290.299805,687096800,6290.299805,2020-07-17,"^FTSE",0.00633522785682072,0.00633522785682072
6290.299805,6297.600098,6222.200195,6261.5,494263500,6261.5,2020-07-20,"^FTSE",-0.00457844711584454,-0.00457844711584454
6261.5,6315.700195,6253.899902,6269.700195,753531600,6269.700195,2020-07-21,"^FTSE",0.00130962149644653,0.00130962149644653
6269.700195,6271,6197.5,6207.100098,745230100,6207.100098,2020-07-22,"^FTSE",-0.00998454392602743,-0.00998454392602743
6207.100098,6273.600098,6202.899902,6211.399902,605739200,6211.399902,2020-07-23,"^FTSE",0.000692723483126212,0.000692723483126212
6211.399902,6211.399902,6099.100098,6123.799805,679819200,6123.799805,2020-07-24,"^FTSE",-0.0141031165891918,-0.0141031165891918
6123.799805,6127.600098,6086.600098,6104.899902,704383900,6104.899902,2020-07-27,"^FTSE",-0.00308630321072356,-0.00308630321072356
6104.899902,6149.899902,6083.700195,6129.299805,612575200,6129.299805,2020-07-28,"^FTSE",0.0039967736394837,0.0039967736394837
6129.299805,6155.100098,6116.700195,6131.5,718093000,6131.5,2020-07-29,"^FTSE",0.000358963514593524,0.000358963514593524
6131.5,6145.799805,5924.700195,5990,1229813400,5990,2020-07-30,"^FTSE",-0.0230775503547256,-0.0230775503547256
5990,6046.299805,5897.799805,5897.799805,1007598800,5897.799805,2020-07-31,"^FTSE",-0.0153923530884809,-0.0153923530884809
5897.799805,6038.799805,5857.100098,6032.899902,948540800,6032.899902,2020-08-03,"^FTSE",0.0229068638249583,0.0229068638249583
6032.899902,6056.5,5986.799805,6036,766666900,6036,2020-08-04,"^FTSE",0.000513865313590323,0.000513865313590323
6036,6111.5,6036,6104.700195,715558400,6104.700195,2020-08-05,"^FTSE",0.0113817420477138,0.0113817420477138
6104.700195,6104.700195,5980.399902,6026.899902,629266500,6026.899902,2020-08-06,"^FTSE",-0.0127443265868685,-0.0127443265868685
6026.899902,6046,5996.700195,6032.200195,540972400,6032.200195,2020-08-07,"^FTSE",0.00087943936122814,0.00087943936122814
6032.200195,6099.5,6028.5,6050.600098,558064500,6050.600098,2020-08-10,"^FTSE",0.00305028056185064,0.00305028056185064
6050.600098,6206,6050.600098,6154.299805,758790700,6154.299805,2020-08-11,"^FTSE",0.0171387474499063,0.0171387474499063
6154.299805,6297.200195,6151.600098,6280.100098,680848000,6280.100098,2020-08-12,"^FTSE",0.0204410407334714,0.0204410407334714
6280.100098,6280.100098,6185.600098,6185.600098,515765800,6185.600098,2020-08-13,"^FTSE",-0.0150475308554548,-0.0150475308554548
6185.600098,6185.600098,6036.100098,6090,513442300,6090,2020-08-14,"^FTSE",-0.0154552665037156,-0.0154552665037156
6090,6140.200195,6061.5,6127.399902,500314600,6127.399902,2020-08-17,"^FTSE",0.00614119901477839,0.00614119901477839
6127.399902,6162.700195,6062.600098,6076.600098,502242600,6076.600098,2020-08-18,"^FTSE",-0.0082905971231646,-0.0082905971231646
6076.600098,6114.799805,6045,6112,425040900,6112,2020-08-19,"^FTSE",0.0058256099511389,0.0058256099511389
6112,6112,6009.600098,6013.299805,505170900,6013.299805,2020-08-20,"^FTSE",-0.0161485921138744,-0.0161485921138744
6013.299805,6036.5,5948.799805,6001.899902,545211700,6001.899902,2020-08-21,"^FTSE",-0.00189578157911241,-0.00189578157911241
6001.899902,6119.799805,6001.899902,6104.700195,452722200,6104.700195,2020-08-24,"^FTSE",0.017127958592869,0.017127958592869
6104.700195,6173.5,6032.100098,6037,538992400,6037,2020-08-25,"^FTSE",-0.0110898476317395,-0.0110898476317395
6037,6050.799805,5992.200195,6045.600098,405657200,6045.600098,2020-08-26,"^FTSE",0.00142456485009101,0.00142456485009101
6045.600098,6062.5,6000,6000,496427000,6000,2020-08-27,"^FTSE",-0.00754269175281463,-0.00754269175281463
6000,6033,5962.5,5963.600098,928308900,5963.600098,2020-08-28,"^FTSE",-0.00606665033333331,-0.00606665033333331
5963.600098,5972.5,5824,5862.100098,1041226100,5862.100098,2020-09-01,"^FTSE",-0.0170199205734871,-0.0170199205734871
5862.100098,5974.700195,5862.100098,5941,670603500,5941,2020-09-02,"^FTSE",0.0134593235668081,0.0134593235668081
5941,5996.200195,5838,5850.899902,698951400,5850.899902,2020-09-03,"^FTSE",-0.0151658134994108,-0.0151658134994108
5850.899902,5904.200195,5778.399902,5799.100098,672211400,5799.100098,2020-09-04,"^FTSE",-0.00885330545174656,-0.00885330545174656
5799.100098,5946.899902,5798.5,5937.399902,542562600,5937.399902,2020-09-07,"^FTSE",0.0238484940185284,0.0238484940185284
5937.399902,5985.299805,5868.899902,5930.299805,741088100,5930.299805,2020-09-08,"^FTSE",-0.00119582597049073,-0.00119582597049073
5930.299805,6031.299805,5923.399902,6012.799805,670411100,6012.799805,2020-09-09,"^FTSE",0.0139116069528966,0.0139116069528966
6012.799805,6028.799805,5950.600098,6003.299805,602947200,6003.299805,2020-09-10,"^FTSE",-0.00157996279738104,-0.00157996279738104
6003.299805,6057.700195,5992.899902,6032.100098,532206600,6032.100098,2020-09-11,"^FTSE",0.00479741041352177,0.00479741041352177
6032.100098,6080,6011.799805,6026.299805,599027600,6026.299805,2020-09-14,"^FTSE",-0.000961571079021617,-0.000961571079021617
6026.299805,6123.700195,6026.200195,6105.5,696475100,6105.5,2020-09-15,"^FTSE",0.0131424252962471,0.0131424252962471
6105.5,6119.200195,6057.600098,6078.5,712218600,6078.5,2020-09-16,"^FTSE",-0.00442224224060273,-0.00442224224060273
6078.5,6078.5,5998.700195,6049.899902,614989900,6049.899902,2020-09-17,"^FTSE",-0.00470512429053216,-0.00470512429053216
6049.899902,6055.200195,6006.299805,6007.100098,1606438900,6007.100098,2020-09-18,"^FTSE",-0.00707446481649243,-0.00707446481649243
6007.100098,6007.100098,5779.200195,5804.299805,989724600,5804.299805,2020-09-21,"^FTSE",-0.0337600988316343,-0.0337600988316343
5804.299805,5871.299805,5794.5,5829.5,793986600,5829.5,2020-09-22,"^FTSE",0.0043416425489069,0.0043416425489069
5829.5,5974.899902,5829.5,5899.299805,745841800,5899.299805,2020-09-23,"^FTSE",0.0119735491894672,0.0119735491894672
5899.299805,5899.299805,5805.299805,5822.799805,707125700,5822.799805,2020-09-24,"^FTSE",-0.0129676406571441,-0.0129676406571441
5822.799805,5843.700195,5771.5,5842.700195,742745800,5842.700195,2020-09-25,"^FTSE",0.00341766687271505,0.00341766687271505
5842.700195,5954.399902,5842.700195,5927.899902,915339300,5927.899902,2020-09-28,"^FTSE",0.0145822486447125,0.0145822486447125
5927.899902,5927.899902,5862.899902,5897.5,677894800,5897.5,2020-09-29,"^FTSE",-0.00512827519063597,-0.00512827519063597
5897.5,5931.399902,5854.5,5866.100098,831982500,5866.100098,2020-09-30,"^FTSE",-0.00532427333615937,-0.00532427333615937
5866.100098,5925.799805,5849.799805,5879.5,729252500,5879.5,2020-10-01,"^FTSE",0.00228429480849957,0.00228429480849957
5879.5,5902.100098,5809.600098,5902.100098,708115400,5902.100098,2020-10-02,"^FTSE",0.00384388094225696,0.00384388094225696
5902.100098,5974.200195,5902.100098,5942.899902,637260500,5942.899902,2020-10-05,"^FTSE",0.00691276042807631,0.00691276042807631
5942.899902,5971.5,5903.399902,5949.899902,911383000,5949.899902,2020-10-06,"^FTSE",0.00117787614050924,0.00117787614050924
5949.899902,5977.200195,5929.200195,5946.299805,762006800,5946.299805,2020-10-07,"^FTSE",-0.000605068498512051,-0.000605068498512051
5946.299805,6004.200195,5929.399902,5978,741665900,5978,2020-10-08,"^FTSE",0.00533107916512132,0.00533107916512132
5978,6040.5,5978,6016.700195,676779000,6016.700195,2020-10-09,"^FTSE",0.00647376965540314,0.00647376965540314
6016.700195,6037.100098,5995.100098,6001.399902,600961600,6001.399902,2020-10-12,"^FTSE",-0.00254297081525101,-0.00254297081525101
6001.399902,6008,5950,5969.700195,786877800,5969.700195,2020-10-13,"^FTSE",-0.00528205210744837,-0.00528205210744837
5969.700195,6009.799805,5926.5,5935.100098,613220800,5935.100098,2020-10-14,"^FTSE",-0.00579595220359308,-0.00579595220359308
5935.100098,5935.100098,5786.200195,5832.5,667215200,5832.5,2020-10-15,"^FTSE",-0.0172870038088446,-0.0172870038088446
5832.5,5933.799805,5832.5,5919.600098,669807200,5919.600098,2020-10-16,"^FTSE",0.0149335787398199,0.0149335787398199
5919.600098,5959.700195,5872,5884.700195,522720700,5884.700195,2020-10-19,"^FTSE",-0.00589565214241261,-0.00589565214241261
5884.700195,5915.5,5861.799805,5889.200195,576524900,5889.200195,2020-10-20,"^FTSE",0.000764694861400628,0.000764694861400628
5889.200195,5903.399902,5769.600098,5776.5,632347400,5776.5,2020-10-21,"^FTSE",-0.0191367573300844,-0.0191367573300844
5776.5,5796.399902,5716.399902,5785.700195,664916300,5785.700195,2020-10-22,"^FTSE",0.00159269367263914,0.00159269367263914
5785.700195,5885.399902,5781.799805,5860.299805,852798000,5860.299805,2020-10-23,"^FTSE",0.0128937911550391,0.0128937911550391
5860.299805,5868.399902,5782.399902,5792,870052100,5792,2020-10-26,"^FTSE",-0.0116546605587868,-0.0116546605587868
5792,5806.200195,5728.200195,5729,756732600,5729,2020-10-27,"^FTSE",-0.0108770718232044,-0.0108770718232044
5729,5729,5525.5,5582.799805,1107558600,5582.799805,2020-10-28,"^FTSE",-0.0255193218711818,-0.0255193218711818
5582.799805,5616.600098,5534.700195,5581.799805,964959700,5581.799805,2020-10-29,"^FTSE",-0.00017912159399025,-0.00017912159399025
5581.799805,5593.399902,5534.100098,5577.299805,823613300,5577.299805,2020-10-30,"^FTSE",-0.00080619157927686,-0.00080619157927686
5577.299805,5665.299805,5554.700195,5655,755064600,5655,2020-11-02,"^FTSE",0.0139315076679836,0.0139315076679836
